Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
toyota,prado,2019,white,gas,automatic,4.0,58000.0,riyadh,151000
toyota,prado,2019,white,gas,automatic,4.7,65000.0,riyadh,151000
gmc,yukon,2016,gray,gas,automatic,4.5,158000.0,eastern,152000
gmc,yukon,2018,blue,gas,automatic,5.3,114000.0,eastern,152000
gmc,sierra,2020,gray,gas,automatic,5.3,18000.0,eastern,152000
lexus,lx,2012,white,gas,automatic,5.7,201000.0,eastern,152000
chevrolet,tahoe,2018,gray,gas,automatic,5.3,176140.0,riyadh,153000
mercedes,c,2017,white,gas,automatic,2.0,54000.0,eastern,153000
toyota,prado,2020,white,gas,automatic,2.7,5000.0,riyadh,153000
chevrolet,tahoe,2017,black,gas,automatic,5.7,55000.0,makkah,153000
lexus,lx,2013,white,gas,automatic,5.7,284000.0,riyadh,153000
toyota,land cruiser,2013,white,gas,automatic,5.7,222816.0,riyadh,153500
lexus,rx,2016,brown,hybrid,automatic,2.5,81000.0,eastern,154000
mercedes,a,2019,black,gas,automatic,1.3,17672.0,riyadh,154000
mercedes,glc,2017,white,gas,manual,2.0,143000.0,riyadh,155000
gmc,yukon,2017,brown,gas,automatic,6.0,61339.0,riyadh,155000
ford,f-150,2020,gray,gas,automatic,5.0,2061.0,qassim,155000
mercedes,e,2018,white,gas,automatic,2.0,102000.0,makkah,155000
chevrolet,tahoe,2018,black,gas,automatic,5.3,127000.0,eastern,155000
gmc,sierra,2020,red,gas,automatic,5.3,60000.0,eastern,155000
chevrolet,tahoe,2020,gray,gas,automatic,5.3,30000.0,eastern,155000
toyota,land cruiser,2020,white,gas,manual,4.0,31888.0,riyadh,155000
ford,expedition,2018,red,gas,automatic,3.5,36000.0,riyadh,155000
chevrolet,tahoe,2019,black,gas,automatic,5.3,34475.0,riyadh,155000
toyota,land cruiser,2014,black,gas,automatic,5.7,178000.0,makkah,155000
mercedes,e,2017,gray,gas,manual,9.0,134000.0,makkah,155000
lexus,lx,2013,yellow,gas,automatic,5.7,256000.0,riyadh,155000
toyota,land cruiser,2016,white,gas,automatic,4.0,179812.0,qassim,155000
gmc,sierra,2021,gray,gas,automatic,5.3,3000.0,riyadh,155000
chevrolet,tahoe,2018,gray,gas,automatic,5.3,172600.0,riyadh,155000
toyota,land cruiser,2010,white,gas,automatic,4.6,50000.0,riyadh,155000
chevrolet,suburban,2020,gray,gas,automatic,5.3,58000.0,eastern,155000
mercedes,a,2019,white,gas,automatic,2.0,53000.0,eastern,155000
gmc,yukon,2019,black,gas,automatic,5.3,95000.0,makkah,155000
nissan,patrol,2021,yellow,gas,automatic,4.8,7000.0,makkah,155000
lexus,rx,2016,red,gas,automatic,3.5,81000.0,eastern,155000
lexus,es,2017,brown,gas,automatic,3.5,78000.0,eastern,155000
gmc,sierra,2020,blue,gas,automatic,5.3,17000.0,eastern,156000
toyota,land cruiser,2015,white,gas,automatic,5.7,143203.0,riyadh,156500
lexus,lx,2015,black,gas,automatic,5.7,151000.0,riyadh,156500
chevrolet,tahoe,2020,blue,gas,automatic,5.3,96000.0,eastern,157000
chevrolet,tahoe,2019,black,gas,automatic,5.3,34000.0,riyadh,158000
gmc,sierra,2020,gray,gas,automatic,5.3,32000.0,riyadh,158000
toyota,land cruiser,2015,gray,gas,automatic,5.7,240000.0,riyadh,158000
gmc,yukon,2017,yellow,gas,automatic,5.3,30000.0,aseer,158000
nissan,patrol,2016,white,gas,automatic,5.6,139000.0,riyadh,158000
toyota,fj,2022,white,gas,automatic,4.0,5000.0,riyadh,158000
lexus,lx,2013,white,gas,automatic,5.7,302000.0,riyadh,158000
gmc,yukon,2019,black,gas,automatic,5.3,77000.0,eastern,158000
ford,explorer,2019,gray,gas,automatic,3.5,4400.0,riyadh,158000
toyota,hilux,2021,white,diesel,automatic,2.4,4000.0,riyadh,158500
gmc,sierra,2020,gray,gas,automatic,5.3,37000.0,riyadh,159000
chevrolet,suburban,2017,brown,gas,automatic,5.3,133000.0,eastern,159000
chevrolet,tahoe,2018,black,gas,automatic,3.0,127000.0,eastern,159000
ford,expedition,2018,white,gas,automatic,3.6,44200.0,eastern,159000
lexus,es,2017,black,gas,automatic,3.5,39000.0,riyadh,160000
lexus,es,2017,black,gas,automatic,3.5,24000.0,riyadh,160000
ford,explorer,2010,black,gas,automatic,6.0,35000.0,riyadh,160000
lexus,nx,2020,blue,gas,automatic,2.0,30000.0,makkah,160000
toyota,land cruiser,2015,white,gas,automatic,4.6,83000.0,eastern,160000
mercedes,e,2019,white,gas,automatic,2.0,109007.0,makkah,160000
chevrolet,suburban,2015,white,gas,automatic,5.3,70000.0,al-baha,160000
toyota,land cruiser,2016,white,gas,automatic,4.6,228000.0,eastern,160000
nissan,patrol,2019,white,gas,automatic,4.0,72000.0,najran,160000
toyota,land cruiser,2016,white,gas,manual,4.6,95000.0,hail,160000
ford,muang,2020,black,gas,automatic,2.3,19000.0,riyadh,160000
mercedes,gl,2013,white,gas,automatic,5.0,147000.0,makkah,160000
gmc,sierra,2021,white,gas,automatic,5.3,400.0,riyadh,160000
lexus,lx,2014,white,gas,automatic,5.7,316000.0,riyadh,160000
chevrolet,tahoe,2019,white,gas,automatic,5.2,83000.0,riyadh,160000
toyota,land cruiser,2015,white,gas,automatic,5.7,277000.0,riyadh,160000
mercedes,c,2018,gray,gas,automatic,2.0,45703.0,riyadh,160000
ford,explorer,2021,black,gas,automatic,3.3,10000.0,riyadh,160000
toyota,fj,2021,white,gas,automatic,4.0,4900.0,eastern,160000
mercedes,cls,2017,gray,gas,automatic,3.0,66000.0,makkah,160000
mercedes,c,2018,gray,gas,automatic,2.0,55000.0,eastern,160000
lexus,nx,2018,white,gas,automatic,2.0,1800.0,makkah,161000
mercedes,a,2020,gray,gas,automatic,1.3,12500.0,riyadh,161000
mercedes,a,2020,gray,gas,automatic,1.3,11638.0,riyadh,161000
nissan,patrol,2017,white,gas,automatic,4.6,31538.0,riyadh,161500
chevrolet,suburban,2017,gray,gas,automatic,5.3,153000.0,riyadh,162000
mercedes,e,2017,gray,gas,automatic,2.0,66000.0,eastern,162000
toyota,hilux,2021,white,gas,automatic,4.0,4500.0,aseer,162000
lexus,lx,2015,yellow,gas,automatic,5.7,370000.0,eastern,162000
mercedes,a,2020,gray,gas,automatic,1.3,17241.0,riyadh,162000
toyota,prado,2019,white,gas,automatic,4.0,19054.0,riyadh,162500
chevrolet,suburban,2018,black,gas,automatic,5.3,48000.0,riyadh,163000
chevrolet,tahoe,2019,blue,gas,automatic,5.3,33000.0,riyadh,163000
mercedes,e,2017,white,gas,automatic,2.0,65000.0,eastern,163000
lexus,gs,2017,white,gas,automatic,1.0,69000.0,eastern,163000
mercedes,a,2020,red,gas,automatic,1.3,26293.0,riyadh,163000
mercedes,a,2019,gray,gas,automatic,1.3,34483.0,riyadh,163000
toyota,prado,2022,white,gas,automatic,2.7,2403.0,eastern,163000
chevrolet,tahoe,2016,yellow,gas,automatic,5.3,128000.0,riyadh,164000
toyota,avalon,2020,white,gas,automatic,3.5,33000.0,makkah,164000
lexus,lx,2015,white,gas,automatic,5.7,247000.0,riyadh,165000
gmc,yukon,2016,black,gas,automatic,5.3,61000.0,riyadh,165000
mercedes,a,2020,black,gas,automatic,2.0,10770.0,makkah,165000
chevrolet,tahoe,2020,red,gas,automatic,5.3,37000.0,riyadh,165000
gmc,yukon,2019,white,gas,automatic,5.3,83000.0,makkah,165000
mercedes,a,2020,white,gas,automatic,1.3,4700.0,eastern,165000
toyota,land cruiser,2015,white,gas,automatic,4.0,92000.0,makkah,165000
lexus,ls,2015,white,gas,automatic,4.6,132000.0,eastern,165000
toyota,land cruiser,2015,gray,gas,automatic,4.6,99000.0,eastern,165000
lexus,rx,2017,black,gas,automatic,3.5,81000.0,eastern,165000
chevrolet,tahoe,2019,white,gas,automatic,2.7,109000.0,riyadh,165000
mercedes,c,2018,gray,gas,automatic,2.0,65531.0,riyadh,165000
chevrolet,tahoe,2018,black,gas,automatic,2.7,49000.0,riyadh,165000
mercedes,c,2018,gray,gas,automatic,2.0,80648.0,makkah,165000
chevrolet,tahoe,2020,green,gas,automatic,5.3,30800.0,makkah,166000
lexus,is,2018,black,gas,automatic,3.5,131.0,riyadh,166000
lexus,is,2018,black,gas,automatic,3.5,131000.0,riyadh,166000
nissan,patrol,2015,white,gas,automatic,4.0,77000.0,madinah,166000
toyota,fj,2022,white,gas,automatic,4.0,11500.0,makkah,166000
chevrolet,suburban,2018,black,gas,automatic,2.7,48000.0,riyadh,166000
toyota,land cruiser,2017,white,gas,automatic,4.0,127453.0,riyadh,166500
mercedes,c,2018,gray,gas,automatic,2.0,57000.0,eastern,167000
toyota,avalon,2019,white,gas,automatic,2.7,16000.0,riyadh,167000
mercedes,c,2017,red,gas,automatic,2.0,51000.0,eastern,167000
chevrolet,tahoe,2017,black,gas,automatic,5.3,55000.0,riyadh,168000
mercedes,cls,2016,black,gas,automatic,3.0,45000.0,eastern,168000
chevrolet,tahoe,2019,white,gas,automatic,5.3,32300.0,aseer,168000
lexus,ls,2013,white,gas,automatic,2.7,73563.0,riyadh,168000
gmc,yukon,2018,gray,gas,automatic,2.7,72000.0,riyadh,168000
mercedes,c,2018,blue,gas,automatic,2.0,61000.0,riyadh,168000
mercedes,c,2020,blue,gas,automatic,1.5,10345.0,riyadh,168000
mercedes,s,2014,gray,gas,automatic,3.0,179000.0,riyadh,169000
lexus,lx,2014,brown,gas,automatic,5.7,229000.0,riyadh,169000
mercedes,e,2017,white,gas,automatic,2.0,143000.0,eastern,169000
mercedes,c,2017,white,gas,automatic,2.0,81597.0,riyadh,169500
lexus,gs,2017,black,gas,automatic,3.5,78000.0,riyadh,170000
chevrolet,suburban,2018,black,gas,automatic,5.3,58000.0,riyadh,170000
nissan,patrol,2019,black,gas,automatic,4.0,42527.0,riyadh,170000
mercedes,c,2017,gray,gas,automatic,2.0,96000.0,eastern,170000
chevrolet,silverado,2019,white,gas,automatic,5.3,33000.0,tabouk,170000
lexus,gs,2019,gray,gas,automatic,3.5,62000.0,riyadh,170000
lexus,ls,2015,white,gas,automatic,4.6,103000.0,eastern,170000
lexus,nx,2020,white,gas,automatic,2.0,4100.0,makkah,170000
toyota,land cruiser,2019,white,gas,automatic,4.6,134000.0,eastern,170000
lexus,lx,2012,white,gas,automatic,5.7,147000.0,riyadh,170000
toyota,prado,2020,white,gas,automatic,4.0,26000.0,makkah,170000
gmc,yukon,2016,white,gas,automatic,2.7,75000.0,riyadh,170000
mercedes,a,2021,black,gas,automatic,1.3,12069.0,riyadh,170000
toyota,land cruiser,2017,white,gas,automatic,4.6,200000.0,eastern,170000
gmc,yukon,2020,gray,gas,automatic,5.3,88000.0,riyadh,170000
toyota,land cruiser,2017,white,gas,automatic,4.6,125188.0,riyadh,171500
toyota,land cruiser,2015,white,gas,automatic,5.7,153281.0,riyadh,171500
toyota,prado,2020,white,gas,automatic,4.0,7000.0,qassim,172000
chevrolet,tahoe,2020,gray,gas,automatic,4.9,20000.0,makkah,172000
mercedes,a,2019,gray,gas,automatic,1.5,36207.0,riyadh,172000
lexus,es,2021,gray,gas,automatic,2.5,13500.0,jizan,172500
mercedes,a,2020,black,gas,automatic,2.0,3710.0,riyadh,173000
lexus,rx,2017,white,gas,automatic,3.5,94051.0,riyadh,173000
mercedes,glc,2017,white,gas,automatic,2.0,92000.0,eastern,173000
toyota,land cruiser,2018,white,gas,automatic,3.8,60048.0,makkah,173000
toyota,prado,2020,white,gas,automatic,4.0,17000.0,eastern,173000
ford,expedition,2020,black,gas,automatic,5.4,14000.0,madinah,173000
toyota,prado,2021,white,gas,automatic,4.0,3000.0,eastern,174000
lexus,nx,2017,black,gas,automatic,2.0,63000.0,eastern,174000
toyota,prado,2020,white,gas,automatic,4.0,8000.0,makkah,174000
mercedes,c,2020,gray,gas,automatic,1.5,30603.0,riyadh,174000
nissan,patrol,2016,black,gas,automatic,4.0,92000.0,riyadh,175000
gmc,yukon,2016,black,gas,automatic,5.3,55000.0,riyadh,175000
mercedes,c,2017,white,gas,automatic,2.0,50000.0,eastern,175000
gmc,yukon,2019,red,gas,automatic,5.3,60000.0,makkah,175000
mercedes,c,2019,black,gas,automatic,2.0,15000.0,makkah,175000
lexus,gs,2017,brown,gas,automatic,3.5,80000.0,eastern,175000
mercedes,c,2019,white,gas,automatic,2.0,15000.0,eastern,175000
lexus,es,2021,gray,gas,automatic,3.5,1300.0,makkah,175000
gmc,yukon,2020,black,gas,automatic,5.3,63860.0,makkah,175000
mercedes,c,2018,gray,gas,automatic,2.0,57000.0,eastern,175000
ford,f-150,2017,white,gas,automatic,2.8,28000.0,madinah,175000
toyota,land cruiser,2021,brown,gas,manual,4.0,1519.0,riyadh,175000
toyota,land cruiser,2015,white,gas,automatic,4.6,87300.0,eastern,175000
lexus,es,2021,white,gas,automatic,2.5,6000.0,eastern,175000
ford,muang,2020,green,gas,automatic,6.0,72000.0,riyadh,175000
chevrolet,tahoe,2017,gray,gas,automatic,2.7,60000.0,riyadh,175000
chevrolet,tahoe,2020,black,gas,automatic,5.3,45000.0,riyadh,175000
gmc,yukon,2019,red,gas,automatic,2.7,78000.0,riyadh,175000
mercedes,glc,2017,white,gas,automatic,3.0,132772.0,riyadh,175000
chevrolet,tahoe,2019,white,gas,automatic,2.7,43000.0,riyadh,175000
lexus,gx,2016,white,gas,automatic,2.7,48000.0,riyadh,175000
gmc,yukon,2018,gray,gas,automatic,5.3,92000.0,eastern,175000
lexus,es,2021,white,gas,automatic,2.5,22000.0,makkah,175000
mercedes,c,2020,gray,gas,automatic,2.0,13000.0,makkah,175000
mercedes,cls,2016,gray,gas,automatic,4.0,68000.0,eastern,175000
mercedes,c,2020,black,gas,automatic,1.5,26724.0,riyadh,175000
mercedes,c,2020,black,gas,automatic,1.5,26724.0,riyadh,175000
chevrolet,tahoe,2020,white,gas,automatic,5.3,78000.0,makkah,175000
mercedes,c,2020,gray,gas,automatic,1.5,19012.0,riyadh,175000
gmc,yukon,2016,white,gas,automatic,6.2,126000.0,riyadh,176000
chevrolet,tahoe,2020,black,gas,automatic,5.3,67000.0,riyadh,176000
mercedes,c,2021,black,gas,automatic,1.5,14655.0,riyadh,176000
mercedes,c,2018,black,gas,automatic,2.0,70000.0,makkah,177000
lexus,es,2021,gray,gas,automatic,2.5,3000.0,makkah,177000
mercedes,e,2017,white,gas,automatic,2.0,58000.0,eastern,177000
ford,f-150,2020,white,gas,automatic,3.5,37000.0,riyadh,177000
lexus,lx,2013,yellow,gas,automatic,5.7,189000.0,eastern,177000
lexus,rx,2019,brown,gas,automatic,3.5,129000.0,makkah,178000
mercedes,e,2017,gray,gas,automatic,3.4,72000.0,riyadh,178000
gmc,sierra,2021,gray,gas,automatic,9.0,100.0,eastern,178000
gmc,yukon,2020,gray,gas,automatic,5.3,70000.0,riyadh,178000
chevrolet,silverado,2020,white,gas,automatic,5.3,56000.0,eastern,178000
mercedes,a,2021,black,gas,automatic,2.0,10000.0,riyadh,179000
lexus,es,2019,gray,gas,automatic,3.5,68000.0,eastern,179000
mercedes,a,2021,brown,gas,automatic,4.0,250.0,makkah,179000
lexus,gx,2018,white,gas,automatic,4.6,53189.0,riyadh,179000
lexus,rx,2017,gray,gas,automatic,3.5,54000.0,makkah,179000
chevrolet,tahoe,2019,gray,gas,automatic,5.3,96000.0,eastern,179000
mercedes,a,2020,gray,gas,automatic,1.5,9052.0,riyadh,179000
toyota,land cruiser,2016,white,gas,automatic,4.6,155000.0,eastern,179000
mercedes,cla,2021,gray,gas,automatic,1.3,8190.0,riyadh,179000
toyota,land cruiser,2015,black,gas,automatic,5.7,119000.0,eastern,180000
lexus,lx,2014,black,gas,automatic,5.7,220000.0,riyadh,180000
mercedes,c,2019,black,gas,automatic,2.0,22000.0,eastern,180000
gmc,sierra,2021,white,gas,automatic,8.0,2800.0,eastern,180000
toyota,land cruiser,2017,white,gas,automatic,4.6,200000.0,eastern,180000
lexus,rx,2016,gray,gas,automatic,3.5,69070.0,makkah,180000
mercedes,c,2018,gray,gas,automatic,3.0,44000.0,eastern,180000
toyota,land cruiser,2019,white,gas,manual,4.6,74000.0,eastern,180000
mercedes,c,2017,gray,gas,automatic,2.0,20000.0,makkah,180000
toyota,land cruiser,2020,white,gas,automatic,4.0,29277.0,riyadh,180000
ford,expedition,2020,gray,gas,automatic,3.5,5000.0,riyadh,180000
lexus,rx,2017,black,gas,automatic,3.5,117000.0,makkah,180000
gmc,yukon,2020,black,gas,automatic,5.3,76000.0,eastern,180000
mercedes,a,2020,gray,gas,automatic,1.3,11000.0,eastern,180000
mercedes,c,2018,white,gas,automatic,2.0,58000.0,eastern,180000
toyota,land cruiser,2019,white,gas,automatic,4.0,20000.0,riyadh,181000
mercedes,a,2020,white,gas,automatic,2.0,10100.0,riyadh,182000
toyota,land cruiser,2017,white,gas,automatic,4.0,78000.0,eastern,182000
toyota,avalon,2021,gray,gas,automatic,3.5,1800.0,makkah,182000
lexus,es,2021,white,gas,automatic,2.5,700.0,makkah,183000
mercedes,gl,2015,black,gas,automatic,5.0,32000.0,makkah,183000
mercedes,a,2021,black,gas,automatic,1.5,15948.0,riyadh,184000
lexus,es,2019,black,gas,automatic,3.5,40000.0,eastern,185000
mercedes,glc,2018,white,gas,automatic,2.0,51000.0,riyadh,185000
mercedes,e,2017,red,gas,automatic,2.0,33000.0,eastern,185000
chevrolet,silverado,2019,black,gas,automatic,5.3,77000.0,eastern,185000
mercedes,e,2019,white,diesel,automatic,2.0,28000.0,riyadh,185000
nissan,patrol,2019,white,gas,automatic,4.0,42000.0,makkah,185000
mercedes,c,2019,gray,gas,automatic,2.0,44000.0,eastern,185000
toyota,land cruiser,2016,white,gas,automatic,4.6,107.0,najran,185000
toyota,avalon,2021,white,gas,automatic,3.5,100.0,northern borders,185000
gmc,yukon,2020,black,gas,automatic,5.3,1800.0,riyadh,185000
mercedes,c,2020,blue,gas,automatic,2.0,89000.0,riyadh,185000
mercedes,gle,2018,black,gas,automatic,3.0,82000.0,eastern,185000
lexus,es,2020,white,gas,automatic,2.5,70000.0,eastern,185000
mercedes,c,2018,black,gas,automatic,2.0,82000.0,makkah,185000
mercedes,e,2018,white,gas,automatic,2.0,101000.0,eastern,185000
ford,expedition,2018,white,gas,automatic,3.5,103458.0,riyadh,186000
mercedes,c,2017,gray,gas,automatic,2.0,62000.0,riyadh,186000
lexus,es,2021,white,hybrid,cvt,2.5,35000.0,makkah,186000
gmc,yukon,2020,black,gas,automatic,5.3,19348.0,riyadh,186500
lexus,rx,2017,black,gas,automatic,3.5,59073.0,riyadh,186500
mercedes,c,2019,gray,gas,automatic,3.0,5000.0,riyadh,187000
gmc,sierra,2021,gray,gas,automatic,5.3,2000.0,eastern,187000
chevrolet,tahoe,2019,blue,gas,automatic,2.7,66000.0,riyadh,187000
lexus,rx,2017,black,gas,automatic,3.5,59000.0,riyadh,188000
lexus,lx,2014,brown,gas,automatic,5.7,160000.0,eastern,188000
mercedes,s,2015,black,gas,automatic,3.0,300000.0,riyadh,188000
chevrolet,tahoe,2021,gray,gas,automatic,5.3,18000.0,riyadh,188000
mercedes,cla,2021,gray,gas,automatic,1.3,2155.0,riyadh,188000
toyota,land cruiser,2019,white,gas,automatic,4.0,50000.0,riyadh,188500
mercedes,cla,2021,gray,gas,automatic,1.3,24569.0,riyadh,189000
mercedes,c,2020,black,gas,automatic,1.5,7759.0,riyadh,189000
gmc,sierra,2021,black,gas,automatic,5.3,2000.0,eastern,190000
lexus,lx,2014,gray,gas,automatic,5.7,150000.0,eastern,190000
lexus,es,2019,white,gas,automatic,2.0,47000.0,makkah,190000
lexus,lx,2014,yellow,gas,automatic,2.4,168000.0,aseer,190000
toyota,land cruiser,2019,white,gas,automatic,4.6,41000.0,riyadh,190000
mercedes,c,2020,white,gas,automatic,2.0,10000.0,makkah,190000
toyota,land cruiser,2020,white,gas,automatic,4.0,560.0,riyadh,190000
mercedes,e,2019,white,gas,automatic,4.0,80000.0,makkah,190000
mercedes,c,2019,white,gas,automatic,2.7,65000.0,riyadh,190000
gmc,yukon,2019,black,gas,automatic,2.7,60000.0,riyadh,190000
lexus,es,2021,white,gas,automatic,3.5,38000.0,riyadh,190000
toyota,land cruiser,2016,white,gas,automatic,5.7,100000.0,eastern,190000
lexus,es,2019,white,gas,automatic,2.5,16000.0,makkah,191000
toyota,land cruiser,2020,white,gas,automatic,4.0,560.0,riyadh,191500
lexus,lx,2015,gray,gas,automatic,5.7,97000.0,makkah,192000
mercedes,cla,2020,black,gas,automatic,1.5,23707.0,riyadh,192000
mercedes,cla,2020,white,gas,automatic,1.3,27155.0,riyadh,193000
mercedes,cla,2020,black,gas,automatic,1.3,17241.0,riyadh,193000
mercedes,cla,2020,white,gas,automatic,1.3,7759.0,riyadh,193000
toyota,land cruiser,2019,white,gas,automatic,4.0,30000.0,riyadh,194500
mercedes,c,2019,black,gas,automatic,2.0,14000.0,eastern,195000
mercedes,cla,2020,white,gas,automatic,2.0,10000.0,riyadh,195000
toyota,land cruiser,2018,white,gas,automatic,4.6,141197.0,riyadh,195000
lexus,es,2019,gray,hybrid,automatic,2.5,62000.0,madinah,195000
ford,f-150,2018,brown,gas,automatic,5.0,35000.0,riyadh,195000
lexus,lx,2015,yellow,gas,automatic,5.7,100000.0,makkah,195000
toyota,land cruiser,2019,white,gas,automatic,4.0,62000.0,riyadh,195000
chevrolet,tahoe,2019,white,gas,automatic,5.3,62000.0,makkah,195000
chevrolet,suburban,2019,white,gas,automatic,5.3,45000.0,riyadh,195000
nissan,patrol,2020,white,gas,automatic,4.0,81000.0,eastern,195000
mercedes,s,2015,white,gas,automatic,4.0,161000.0,eastern,195000
chevrolet,tahoe,2019,black,gas,automatic,2.7,60000.0,riyadh,195000
chevrolet,silverado,2020,white,gas,automatic,6.2,83634.0,riyadh,195000
mercedes,c,2017,white,gas,automatic,2.7,44000.0,riyadh,195000
chevrolet,suburban,2018,white,gas,automatic,1.0,54000.0,riyadh,195000
chevrolet,suburban,2018,black,gas,automatic,2.7,64000.0,riyadh,195000
mercedes,cla,2020,black,gas,automatic,1.3,30603.0,riyadh,195000
mercedes,e,2019,white,gas,automatic,1.8,60000.0,eastern,195000
mercedes,s,2015,white,gas,automatic,4.0,120000.0,eastern,195000
mercedes,s,2015,white,gas,automatic,4.0,120000.0,eastern,195000
lexus,is,2020,gray,gas,automatic,3.0,10000.0,eastern,197000
mercedes,e,2018,black,gas,automatic,2.0,91000.0,eastern,197000
mercedes,s,2015,gray,gas,automatic,4.0,188000.0,eastern,198000
mercedes,cla,2021,gray,gas,automatic,1.5,13362.0,riyadh,198000
mercedes,s,2015,black,gas,automatic,3.0,109000.0,riyadh,199000
mercedes,cla,2020,black,gas,automatic,1.5,29741.0,riyadh,199000
mercedes,cla,2020,gray,gas,automatic,1.3,5603.0,riyadh,199000
mercedes,cla,2020,gray,gas,automatic,1.3,11207.0,riyadh,199000
mercedes,cla,2021,black,gas,automatic,1.5,11638.0,riyadh,199000
mercedes,cla,2021,black,gas,automatic,1.3,9914.0,riyadh,199000
mercedes,c,2020,black,gas,automatic,1.5,10345.0,riyadh,199000
mercedes,cla,2021,black,gas,automatic,1.3,11638.0,riyadh,199000
mercedes,cla,2020,black,gas,automatic,1.5,7328.0,riyadh,199000
mercedes,a,2021,brown,gas,automatic,1.5,8190.0,riyadh,199000
mercedes,cla,2021,black,gas,automatic,1.5,6897.0,riyadh,199000
mercedes,cla,2021,gray,gas,automatic,1.5,11638.0,riyadh,199700
lexus,lx,2013,white,gas,automatic,5.7,98000.0,eastern,200000
toyota,land cruiser,2020,white,gas,automatic,4.0,10000.0,jizan,200000
lexus,ls,2016,white,gas,automatic,4.6,90000.0,makkah,200000
toyota,land cruiser,2016,black,gas,automatic,5.7,122000.0,eastern,200000
toyota,land cruiser,2019,white,gas,automatic,4.6,71000.0,riyadh,200000
lexus,lx,2015,white,gas,automatic,5.7,248.0,aseer,200000
mercedes,s,2015,white,gas,automatic,2.8,180000.0,makkah,200000
lexus,ls,2015,white,gas,automatic,4.6,51000.0,riyadh,200000
mercedes,c,2018,gray,gas,automatic,2.1,10000.0,makkah,200000
toyota,land cruiser,2016,white,gas,automatic,4.6,57000.0,riyadh,200000
mercedes,s,2017,white,gas,automatic,4.9,103000.0,riyadh,200000
lexus,rx,2018,blue,hybrid,automatic,3.5,52000.0,makkah,200000
mercedes,s,2015,white,gas,automatic,3.6,89000.0,makkah,200000
mercedes,cla,2021,black,gas,automatic,1.5,11000.0,riyadh,201000
ford,muang,2022,blue,gas,automatic,2.3,200.0,makkah,202000
mercedes,s,2017,white,gas,automatic,3.0,150000.0,riyadh,202000
lexus,rx,2019,white,gas,automatic,3.5,56000.0,makkah,203000
toyota,land cruiser,2019,white,gas,automatic,4.0,106665.0,makkah,205000
toyota,land cruiser,2016,white,gas,automatic,5.7,120000.0,riyadh,205000
mercedes,e,2017,black,gas,automatic,2.0,87000.0,eastern,205000
lexus,ls,2017,white,gas,automatic,4.6,67900.0,riyadh,205000
chevrolet,tahoe,2019,blue,gas,automatic,2.7,68000.0,riyadh,205000
mercedes,c,2020,black,gas,automatic,1.5,16012.0,riyadh,205000
chevrolet,suburban,2021,brown,gas,automatic,5.3,20000.0,eastern,205000
mercedes,c,2021,black,gas,automatic,1.5,14224.0,riyadh,205000
mercedes,cla,2020,black,gas,automatic,1.5,22414.0,riyadh,205000
mercedes,e,2018,black,gas,automatic,2.0,86000.0,eastern,205000
mercedes,c,2020,blue,gas,automatic,2.0,53000.0,makkah,205000
mercedes,cla,2020,black,gas,automatic,1.3,13362.0,riyadh,206000
toyota,land cruiser,2018,white,gas,automatic,4.6,124226.0,riyadh,206500
lexus,es,2019,white,gas,automatic,3.5,26000.0,makkah,207000
lexus,lx,2014,white,gas,automatic,5.7,88000.0,qassim,207000
ford,expedition,2021,white,gas,automatic,1.6,2500.0,aseer,207000
mercedes,gla,2021,black,gas,automatic,1.5,10776.0,riyadh,208000
mercedes,cla,2021,black,gas,automatic,1.5,21121.0,riyadh,208000
mercedes,gla,2021,black,gas,automatic,1.5,13362.0,riyadh,209700
mercedes,e,2017,gray,gas,automatic,2.0,20600.0,eastern,210000
mercedes,e,2017,white,gas,automatic,2.0,98000.0,eastern,210000
mercedes,s,2015,blue,gas,automatic,3.0,46000.0,eastern,210000
mercedes,c,2017,gray,gas,automatic,3.0,210000.0,riyadh,210000
mercedes,c,2019,gray,gas,automatic,2.0,40000.0,eastern,210000
toyota,land cruiser,2020,white,gas,automatic,4.0,35000.0,riyadh,210000
mercedes,s,2016,white,gas,automatic,3.0,60000.0,eastern,210000
toyota,land cruiser,2017,white,gas,automatic,5.7,100000.0,riyadh,210000
nissan,patrol,2020,gray,gas,automatic,4.0,89000.0,riyadh,210000
nissan,patrol,2020,gray,gas,automatic,1.4,89000.0,riyadh,210000
lexus,es,2020,white,gas,automatic,3.5,33000.0,riyadh,210000
lexus,rx,2019,white,gas,automatic,3.5,47000.0,makkah,210000
mercedes,s,2014,blue,gas,automatic,4.0,51000.0,eastern,210000
mercedes,c,2020,black,gas,automatic,1.5,10345.0,riyadh,210000
mercedes,s,2015,white,gas,automatic,3.6,161000.0,eastern,210000
mercedes,gla,2020,black,gas,automatic,1.3,4310.0,riyadh,210000
mercedes,gla,2020,black,gas,automatic,1.3,19828.0,riyadh,210000
mercedes,gla,2021,black,gas,automatic,1.5,24569.0,riyadh,210000
mercedes,cla,2020,black,gas,automatic,1.5,21983.0,riyadh,210000
mercedes,cla,2021,black,gas,automatic,1.5,13362.0,riyadh,210000
mercedes,c,2020,black,gas,automatic,1.5,27586.0,riyadh,210000
mercedes,cla,2021,black,gas,automatic,1.3,20690.0,riyadh,210000
